,Unnamed: 0.1,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90,t-statistic,p-value
1375,179,Thermoproteota,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1376,180,Thermoproteota,Menaquinone biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1377,181,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1378,182,Thermoproteota,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1379,183,Thermoproteota,tRNA modification!!!Mureine biosynthesis,-0.0003585883665907,0.0025356026567091,,,1,False,0.0,-0.0009597800124285,0.000242603279247,-0.9999999999999274,0.3222234059507103
1380,184,Thermoproteota,Glycine cleavage,0.0,0.0,,,0,False,0.0,,,,
1381,185,Thermoproteota,Glutamine biosynthesis!!!Glutamine biosynthesis!!!Glutamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1382,186,Thermoproteota,Cysteine biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1383,187,Thermoproteota,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1384,188,Thermoproteota,Purine biosynthesis!!!Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1385,189,Thermoproteota,TCA cycle!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1386,190,Thermoproteota,Pyrimidine salvagetRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1387,191,Thermoproteota,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1388,192,Thermoproteota,Histidine biosynthesis!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1389,193,Thermoproteota,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1390,194,Thermoproteota,Pyruvate oxidation!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1391,195,Thermoproteota,16S rRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1392,196,Thermoproteota,"Isoleucine, leucine, valine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway",0.0,0.0,,,0,False,0.0,,,,
1393,197,Thermoproteota,Biotin biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1394,198,Thermoproteota,Cysteine biosynthesis!!!CRISPR-Cas system,0.0,0.0,,,0,False,0.0,,,,
1395,199,Thermoproteota,Arginine biosynthesis,-0.0178427623615528,0.0900429902426791,,,3,False,0.0,-0.0391919644366161,0.0035064397135103,-1.4011905009984806,0.1674590970472108
1396,200,Thermoproteota,Pyruvate oxidation!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1397,201,Thermoproteota,Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1398,202,Thermoproteota,Serine biosynthesis!!!Glycine cleavage,0.0,0.0,,,0,False,0.0,,,,
1399,203,Thermoproteota,Ribosome 30S subunit!!!Translation factors,0.1159296895917108,0.4200939675602493,,,4,True,0.0,0.0163253674808288,0.2155340117025926,1.9513412707930287,0.056745558568299825
1400,204,Thermoproteota,"Isoleucine, leucine, valine biosynthesis!!!Isoleucine, leucine, valine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1401,205,Thermoproteota,NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1402,206,Thermoproteota,Phospholipid biosynthesis!!!Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1403,207,Thermoproteota,16S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
1404,208,Thermoproteota,Heme biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1405,209,Thermoproteota,Cysteine biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1406,210,Thermoproteota,Methionine biosynthesis!!!Biotin biosynthesis,-0.0051007320145087,0.0360676219647443,,,1,False,0.0,-0.0136523688228489,0.0034509047938315,-0.9999999999999977,0.32222340595067656
1407,211,Thermoproteota,Arginine biosynthesis!!!Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1408,212,Thermoproteota,Urea cycle!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1409,213,Thermoproteota,Menaquinone biosynthesis!!!Fatty acid biosynthesis,-0.0135957918296683,0.0961367659835912,,,1,False,0.0,-0.0363898287479794,0.0091982450886427,-0.9999999999999994,0.3222234059506758
1410,214,Thermoproteota,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1411,215,Thermoproteota,NADH dehydrogenase!!!Pyruvate oxidation,-0.0115415306294901,0.0483386651233893,,,3,True,0.0,-0.0230026330093275,-8.042824965268612e-05,-1.6883160824885581,0.097706083613622
1412,216,Thermoproteota,Lysine biosynthesisTCA cycle,0.0,0.0,,,0,False,0.0,,,,
1413,217,Thermoproteota,Cobalamine/B12 biosynthesis!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1414,218,Thermoproteota,Heme biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1415,219,Thermoproteota,Glutamine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1416,220,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1417,221,Thermoproteota,Ubiquinone biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1418,222,Thermoproteota,Pyridoxal phosphate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1419,223,Thermoproteota,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1420,224,Thermoproteota,Heme biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1421,225,Thermoproteota,Urea cycle!!!RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
1422,226,Thermoproteota,Cysteine biosynthesis!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1423,227,Thermoproteota,Arginine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1424,228,Thermoproteota,Pyrimidine salvage!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1425,229,Thermoproteota,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1426,230,Thermoproteota,Fatty acid biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1427,231,Thermoproteota,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1428,232,Thermoproteota,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1429,233,Thermoproteota,Purine salvage,0.0,0.0,,,0,False,0.0,,,,
1430,234,Thermoproteota,Ubiquinone biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1431,235,Thermoproteota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1432,236,Thermoproteota,Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1433,237,Thermoproteota,Folate biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1434,238,Thermoproteota,Glycolysis,0.0,0.0,,,0,False,0.0,,,,
1435,239,Thermoproteota,Translation factors,0.0,0.0,,,0,False,0.0,,,,
1436,240,Thermoproteota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1437,241,Thermoproteota,Translation factors!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1438,242,Thermoproteota,Mureine biosynthesis!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1439,243,Thermoproteota,Pyrimidine salvagetRNA modification!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1440,244,Thermoproteota,Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1441,245,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1442,246,Thermoproteota,Lysine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1443,247,Thermoproteota,Pyrimidine salvage!!!Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1444,248,Thermoproteota,Serine biosynthesis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1445,249,Thermoproteota,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0932016901033349,0.3323732229757851,,,4,True,0.0,0.0143959653875566,0.1720074148191131,1.982817583801467,0.053008344231858726
1446,250,Thermoproteota,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1447,251,Thermoproteota,Ribosome 30S subunit!!!Ribosome 30S subunit,0.0,0.0,,,0,False,0.0,,,,
1448,252,Thermoproteota,Phospholipid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1449,253,Thermoproteota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1450,254,Thermoproteota,RNA polymerase!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1451,255,Thermoproteota,Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1452,256,Thermoproteota,Photosystem I,0.0,0.0,,,0,False,0.0,,,,
1453,257,Thermoproteota,tRNA modification!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1454,258,Thermoproteota,Biotin biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1455,259,Thermoproteota,Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1456,260,Thermoproteota,Lipoate biosynthesis!!!Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1457,261,Thermoproteota,Pentose phosphate pathway!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1458,262,Thermoproteota,Serine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1459,263,Thermoproteota,Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1460,264,Thermoproteota,Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1461,265,Thermoproteota,FoF1-type ATP synthase!!!FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
1462,266,Thermoproteota,tRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1463,267,Thermoproteota,Ribosome 30S subunit!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1464,268,Thermoproteota,Aminoacyl-tRNA synthetases!!!Aminoacyl-tRNA synthetases,0.0,0.0,,,0,False,0.0,,,,
1465,269,Thermoproteota,Glutamine biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1466,270,Thermoproteota,Cysteine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1467,271,Thermoproteota,Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1468,272,Thermoproteota,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1469,273,Thermoproteota,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1470,274,Thermoproteota,Thiamine biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1471,275,Thermoproteota,Purine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1472,276,Thermoproteota,Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1473,277,Thermoproteota,Fatty acid biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1474,278,Thermoproteota,Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1475,279,Thermoproteota,Aromatic amino acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1476,280,Thermoproteota,"Histidine biosynthesis, Purine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
1477,281,Thermoproteota,TCA cycle!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1478,282,Thermoproteota,Menaquinone biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1479,283,Thermoproteota,23S rRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1480,284,Thermoproteota,Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1481,285,Thermoproteota,Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1482,286,Thermoproteota,Na+-translocating NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1483,287,Thermoproteota,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1484,288,Thermoproteota,Cysteine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
1485,289,Thermoproteota,Pyrimidine biosynthesis!!!Purine salvage,-0.0320063295329328,0.1622716894705131,,,2,False,-0.001,-0.0704809634853471,0.0064683044194814,-1.3946913800845442,0.16939986593966014
1486,290,Thermoproteota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!tRNA modification,0.0185748387483384,0.1313439443839677,,,1,False,-0.0026,-0.012566823722352,0.0497165012190289,0.9999999999999967,0.3222234059506771
1487,291,Thermoproteota,Pyruvate oxidation!!!Glycine cleavagePyruvate oxidation,-0.0776095572631933,0.2896398605721799,,,4,True,-0.0046,-0.1462831974397683,-0.0089359170866183,-1.8947062091964268,0.06404013605839065
1488,292,Thermoproteota,Gluconeogenesis,-0.0430876387866668,0.2391634050913754,,,2,False,-0.0076,-0.0997933062738825,0.0136180287005489,-1.2739223862332985,0.20870035411229204
1489,293,Thermoproteota,"Isoleucine, leucine, valine biosynthesis",0.0131445798287752,0.0929462153277487,,,1,False,-0.0112,-0.0088929772069961,0.0351821368645465,0.999999999999998,0.32222340595067656
1490,294,Thermoproteota,Heme biosynthesis!!!Aminoacyl-tRNA synthetases,0.0164067117318808,0.1160129712258582,,,1,False,-0.0146,-0.0110999754555841,0.0439133989193458,0.9999999999999983,0.32222340595067633
1491,295,Thermoproteota,Purine biosynthesis!!!Purine biosynthesis,0.0423554882598848,0.2030413455436122,,,3,False,-0.0194,-0.0057856352625621,0.0904966117823318,1.4750617855119894,0.14659287883775582
1492,296,Thermoproteota,Urea cycle,0.0564503463903278,0.2953402532432854,,,2,False,-0.0567999999999999,-0.0135748574639375,0.1264755502445932,1.351540208101919,0.1827292431126199
1493,297,Thermoproteota,Pyrimidine degradation!!!NADH dehydrogenase,-0.0720686376833953,0.2788042999556215,,,4,True,-0.0668,-0.1381731653440928,-0.0059641100226978,-1.8278133595829311,0.07366953722248844
1494,298,Thermoproteota,RNA polymerase!!!RNA polymerase,-0.2919325212362716,0.546693430694207,,,17,True,-0.1149999999999999,-0.4215535888345806,-0.1623114536379627,-3.7759273081611013,0.0004316276203090491
1495,0,Deinococcota,Glutamine biosynthesis,0.6829932853295806,0.6581719049168122,,,35,True,0.2666666666666665,0.5269406602409691,0.839045910418192,7.337736235071687,1.992023202590159e-09
1496,1,Deinococcota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.8501116101175099,0.713673245048745,,,37,True,0.1296111111111111,0.680899611681568,1.0193236085534518,8.422897852061812,4.341871825102427e-11
1497,2,Deinococcota,Cysteine biosynthesis!!!TCA cycle,1.0190454940389535,0.7604973724154122,,,40,True,0.0976666666666666,0.8387314902781637,1.1993594977997435,9.475035750405395,1.1688196583842664e-12
1498,3,Deinococcota,Glutamine biosynthesis!!!Glutamine biosynthesis,0.4357109123356431,0.5140350991384701,,,30,True,0.0652777777777777,0.3138331384455806,0.5575886862257055,5.9936401476451815,2.3938232739324366e-07
1499,4,Deinococcota,Pyruvate oxidation!!!Fatty acid biosynthesis,0.3654871412088413,0.4852600125955643,,,28,True,0.0283333333333334,0.2504319432425264,0.4805423391751562,5.32577235455521,2.508768286564353e-06
1500,5,Deinococcota,NADH dehydrogenase!!!Pyruvate oxidation,0.1150326027521033,0.3990343482543635,,,7,True,0.0272777777777778,0.0204215185043077,0.2096436869998988,2.0384293687845725,0.04692239867584394
1501,6,Deinococcota,Purine biosynthesis!!!tRNA modification,0.1881522096630186,0.3540908237348725,,,21,True,0.0266666666666666,0.1041972396151863,0.2721071797108508,3.7573327075985095,0.0004572303654030256
1502,7,Deinococcota,TCA cycle!!!TCA cycle,-1.2034532226365255,1.2005705232185702,,,30,True,0.0246666666666666,-1.4881086148716978,-0.9187978304013534,-7.088046208945341,4.846454111687593e-09
1503,8,Deinococcota,Heme biosynthesis!!!Fatty acid biosynthesis,-0.7095362994178709,0.7272997926166017,,,34,True,0.0184444444444444,-0.8819791536575525,-0.5370934451781894,-6.89836479962902,9.53253849638553e-09
1504,9,Deinococcota,23S rRNA modification!!!tRNA modification,0.2192769851623225,0.5479032036672652,,,14,True,0.0165555555555555,0.0893690802699925,0.3491848900546524,2.829920360542033,0.006731558645672005
1505,10,Deinococcota,Ubiquinone biosynthesis!!!NADH dehydrogenase,-0.0450243479512731,0.1383754004515183,,,6,True,0.0149444444444444,-0.0778331693653025,-0.0122155265372436,-2.300771788263217,0.025700115539904995
1506,11,Deinococcota,Cysteine biosynthesis!!!Biotin biosynthesis,-0.1715326643696001,0.3734571342801697,,,13,True,0.0134444444444444,-0.2600793886024685,-0.0829859401367319,-3.247813444628064,0.0021023017119768746
1507,12,Deinococcota,Lysine biosynthesis,0.2545533744812657,0.5054286151540069,,,14,True,0.0107222222222222,0.1347161988126183,0.374390550149913,3.5612628939652673,0.00083283096928945
1508,13,Deinococcota,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,-0.0087677201624432,0.0619971438240964,,,1,False,0.0095555555555555,-0.0234672492208421,0.0059318088959556,-0.9999999999999942,0.32222340595067833
1509,14,Deinococcota,Cobalamine/B12 biosynthesis!!!2Fe2S,0.0495128283706714,0.1825535770481415,,,4,True,0.0079444444444444,0.0062293568264413,0.0927962999149015,1.917840080854436,0.06096924447892404
1510,15,Deinococcota,Molybdopterin biosynthesis!!!Molybdopterin biosynthesis!!!Urea cycle,-0.1051136822997812,0.4809361638850767,,,6,False,0.0077777777777777,-0.2191436953004102,0.0089163307008478,-1.5454566142259278,0.1286705438246508
1511,16,Deinococcota,Menaquinone biosynthesis!!!Ubiquinone biosynthesis,-0.0044511446829592,0.0314743458936291,,,1,False,0.0069444444444445,-0.0119137152712139,0.0030114259052954,-0.9999999999999953,0.3222234059506778
1512,17,Deinococcota,Pyrimidine biosynthesis!!!Purine salvage,0.0339282595578336,0.1531492719898699,,,5,False,0.006,-0.0023834482891454,0.0702399674048126,1.5665045021427408,0.12366654334776098
1513,18,Deinococcota,CRISPR-Cas system,0.0168147269125948,0.1188980742369578,,,1,False,0.0051666666666666,-0.0113760184900108,0.0450054723152006,0.9999999999999952,0.3222234059506778
1514,19,Deinococcota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,-0.0157438344703299,0.1198698642426129,,,3,False,0.0035,-0.0441649913813645,0.0126773224407045,-0.928721508628458,0.3575860459904906
1515,20,Deinococcota,Pyrimidine salvagetRNA modification!!!tRNA modification,0.0220417454042308,0.1286240401402666,,,2,False,0.0022777777777777,-0.0084550274957435,0.0525385183042051,1.2117383054926885,0.231423656655545
1516,21,Deinococcota,Molybdopterin biosynthesis!!!Urea cycle,0.0136572798573519,0.0965715519969602,,,1,False,0.0012222222222222,-0.0092398448686141,0.0365544045833181,0.999999999999995,0.3222234059506778
1517,22,Deinococcota,Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1518,23,Deinococcota,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1519,24,Deinococcota,Methionine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1520,25,Deinococcota,Pyrimidine biosynthesis!!!Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1521,26,Deinococcota,Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1522,27,Deinococcota,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1523,28,Deinococcota,NADH dehydrogenase!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
1524,29,Deinococcota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1525,30,Deinococcota,Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1526,31,Deinococcota,Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1527,32,Deinococcota,Thiamine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1528,33,Deinococcota,Cysteine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1529,34,Deinococcota,Glycolysis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1530,35,Deinococcota,"TCA cycle, glyoxylate bypass",0.0,0.0,,,0,False,0.0,,,,
1531,36,Deinococcota,Menaquinone biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1532,37,Deinococcota,Glycolysis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
1533,38,Deinococcota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1534,39,Deinococcota,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1535,40,Deinococcota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1536,41,Deinococcota,Fatty acid biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
1537,42,Deinococcota,Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1538,43,Deinococcota,Molybdopterin biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
1539,44,Deinococcota,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1540,45,Deinococcota,Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1541,46,Deinococcota,RNA polymerase!!!Ribosome 50S subunit,0.0,0.0,,,0,False,0.0,,,,
1542,47,Deinococcota,Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1543,48,Deinococcota,Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1544,49,Deinococcota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
1545,50,Deinococcota,RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
1546,51,Deinococcota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1547,52,Deinococcota,Menaquinone biosynthesis!!!Lipid A biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1548,53,Deinococcota,Thiamine biosynthesis!!!Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1549,54,Deinococcota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1550,55,Deinococcota,Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1551,56,Deinococcota,Arginine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1552,57,Deinococcota,Pantothenate/CoA biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1553,58,Deinococcota,Urea cycle!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
1554,59,Deinococcota,Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1555,60,Deinococcota,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1556,61,Deinococcota,Pyruvate oxidation!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1557,62,Deinococcota,Folate biosynthesis!!!Folate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1558,63,Deinococcota,NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
1559,64,Deinococcota,Phospholipid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1560,65,Deinococcota,Histidine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1561,66,Deinococcota,Cobalamine/B12 biosynthesis!!!Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1562,67,Deinococcota,Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1563,68,Deinococcota,23S rRNA modification!!!23S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
1564,69,Deinococcota,Aminoacyl-tRNA synthetases!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
1565,70,Deinococcota,Lipid A biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1566,71,Deinococcota,Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1567,72,Deinococcota,Cysteine biosynthesis!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1568,73,Deinococcota,Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
1569,74,Deinococcota,Methionine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1570,75,Deinococcota,TCA cycle,0.0,0.0,,,0,False,0.0,,,,
1571,76,Deinococcota,16S rRNA modification!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1572,77,Deinococcota,Purine biosynthesis!!!Purine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
1573,78,Deinococcota,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,0.0,0.0,,,0,False,0.0,,,,
